,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
907,"In Harry Potter and the Order of the Phoenix, what is the name of the group formed by Harry, Ron, and Hermione?
",None of These,The Order of the Phoenix,Potterheads,Dumbledores Army,Dumbledores Army
908,"In Harry Potter and the Chamber of Secrets, Harry, Hermione, and Ron drink Polyjuice Potion, so they can sneak into the Slytherin common room and find out if Draco is the heir of Slytherin. Harry and Ron successfully turn into Crabbe and Goyle, but Hermione turns into what kind of animal by mistake?
",None of These,Cat,Rabbit,Dragon,Cat
909,"Who is the actor who portrays Ron in all of the Harry Potter films?
",Rupert Grint,Daniel Radcliffe,None of These,Tom Felton,Rupert Grint
910,"In this battle British general Montgomery ended the German/Italian threat to Egypt and the Suez Canal by a decisive victory in 1942 that proved to be the turning point of the war in North Africa.
",Tobruk,El Alamein,Battler of the Frontiers,El Quatarra,El Alamein
911,"What was the final battle of WWII in Europe which was primarily between the Germans and the Soviet forces and during which Hitler committed suicide?
",Battle of Berlin,Battle of Kiev,Battle of Konigsgrad,Battle of Dresden,Battle of Berlin
912,"About five months after the Japanese attack on Pearl Harbor, carriers of the Japanese navy and the US navy fought in the South Pacific. It was the first time in history that opposing ships never sighted each other - only their aircraft crews saw their opponents. Though the US force took heavy losses, they were able to stop the Japanese invasion of Port Moresby in New Guinea. What was the name of the battle?
",Midway,Bismarck Archipelago,Coral Sea,Java Sea,Coral Sea
913,"Also known as D-Day, this was the invasion of German-occupied northern France in 1944 by British, Canadian, US and other allied nations troops.
",Battle of France,Dieppe,Battle of the Nations,the Normandy Landings,the Normandy Landings
914,"The Soviets successful defense of this city and destruction of a German army in heavy, bloody fighting in 1942-43 is often called the turning point of WWII.
",Stalingrad,Sevastopol,Leningrad,Kharkov,Stalingrad
915,"Possibly the largest tank battle in history was fought in 1943 near a Soviet city that gives its name to the battle. Both sides took heavy losses of tanks and men but in the end the Soviets prevailed and the Germans had to begin the long retreat that would eventually take them all the way back to Germany. What was the name of the city and the battle?
",Smolensk,Kiev,Kursk,Kharkov,Kursk
916,"In this Pacific battle in 1942, the US Navy sank four Japanese aircraft carriers while losing only one of their own. It is generally considered the turning point of the war in the Pacific. The battle is named after an island which the Japanese intended to capture but were halted by their losses in the naval battle. What is the name of the island and the battle?
",Rabaul,Midway,Wake,Guam,Midway
917,"In late 1944, Hitler scraped up a strong force including armor and caught the American forces by surprise near the Belgium - German border. In the biggest battle fought in northwest Europe in 1944-45, the Germans pushed back the US defense line considerably until reinforcements and British help halted the German advance and eventually pushed them back into Germany. What name is this battle known by?
",the Battle of the Frontier,the Battle of the Bulge,the Battle of the Borders,the Battle of Desperation,the Battle of the Bulge
918,"On and near what island in the Soloman Island group was the Japanese advance in the South Pacific stopped in 1943, after about six months of brutal fighting between the land and naval force of the US and Japan?
",Bismarck Island,Guadalcanal,Tarawa,Tulagi,Guadalcanal
919,"In 1944, the Japanese Navy made a last all-out effort to defeat the US Navy in a battle in the waters of the Philippines. The Japanese made a three pronged attack on the US Navy and US Marines landing on an island in the Philippines. However, in this naval battle the US Navy sank many Japanese ships and gained almost total dominance of the Pacific Ocean. From that time on the Japanese navy could do little except launch suicide planes to try to stop the advance of Allied forces toward Japan. What was the name of this great battle?
",Okinawa,Savo Island,Iwo Jima,Leyte Gulf,Leyte Gulf
920,"In the late summer and autumn of 1940 (after the German conquest of France) the German air force tried to gain air superiority over the English Channel and southern England so that Germany could invade Britain. The British Royal Air Force (RAF) fought with great determination against the Germans and made the fight so costly that the Germans had to give up the idea of invading Britain. What was this mostly air battle called?
",the Battle of the Air Forces,the Miracle of Dunkirk,the Battle of Britain,the Channel Campaign,the Battle of Britain
921,"The final major battle of World War Two was on this Pacific island where the US took heavy casualties both in the ground forces and the navy before capturing the island. The fanatical defense of the island by the Japanese, including kamikaze attacks, was probably a factor influencing the US to drop the atomic bombs in hopes of ending the war without another blood bath. What was the name of the island?
",Taiwan,Okinawa,Honshu,Saipan,Okinawa
922,"What was the monster in the fictional Chamber of Secrets?
",Aragog,Boggart,Basilisk,Animigus,Basilisk
923,"What did Harry Potter pull out of the old sorting hat?
",Godric Gryffindors Axe,Salazar Slytherins Cauldron,Godric Gryffindors Sword,Salazar Slytherins Wand,Godric Gryffindors Sword
924,"What is Percy Weasleys girlfriends name in the Harry Potter books?
",Lavender Brown,Clarissa Silvermist,Rowena Contacts,Penelope Clearwater,Penelope Clearwater
925,"What language does Harry Potter speak to communicate with snakes?
",Parseltounge,Spanish,Portugese,Dragonarc,Parseltounge
926,"What potion did Harry Potter, Ron and Hermione make to take the form of someone else?
",Polyjuice potion,Polywag Potion,Wolfbane essence,Tadpolious Potion,Polyjuice potion
927,"Who cursed the bludger that broke Harry Potters arm?
",Rubeus Hagrid,Severus Snape,Draco Malfoy,Doby the House Elf,Doby the House Elf
928,"What part of Fawkes healed Harry Potters wound after the fight with the basilisk?
",Saliva,Blood,Sweat,Tears,Tears
929,"How did Mrs. Norris end up petrified by the basilisk in Harry Potter and the Chamber of Secrets?
",She saw the basilisk in a mirror.,She saw a reflection of the basilisk.,She saw a photo of the basilisk.,She looked at the basilisk straight in the eye.,She saw a reflection of the basilisk.
930,"What is the occupation of Hermiones parents?
",None of these,Dentists,Agents,Medical Assistants,Dentists
931,"Is Severus Snape a member of Gryffindor?
",No,Yes,,,No
932,"In The Black Mountain, Nero Wolfe and his assistant Archie Goodwin are traveling in Europe and are almost arrested and taken to Titograd. By what name do we know Titograd?
","Belgrade, Serbia","Sarajevo, Bosnia-Herzegovina","Bucharest, Romania","Podgorica, Montenegro","Podgorica, Montenegro"
933,"In Where Theres a Will, Nero Wolfe solves the case with the aid of a centaurea cyanis. What kind of flower is a centaurea cyanis?
",pink,rose,cornflower,orchid,cornflower
934,"In The League of Frightened Men, Archie Goodwin uses the term viva voce incorrectly. What does viva voce mean?
",by word of mouth,secret,out loud,cheerful,by word of mouth
935,"In Death of a Doxy, Nero Wolfe recognizes that the name Milton Thales is a play on Thales of Miletus. Who was Thales of Miletus?
",A Roman senator,A Greek philosopher,A Roman philosopher,A Greek playwright,A Greek philosopher
936,"Nero Wolfe isnt the only character in Rex Stouts books who knows a thing or two. In Some Buried Caesar, when Archie first meets his soon-to-be girlfriend Lily Rowan, she gives him the nickname Escamillo. Where did she get that name?
",Nowhere; she made it up.,From an opera,From a book,From a play,From an opera
937,"In The Silent Speaker, Archie Goodwin mentions that the Mound Builders left more traces in his home state of Ohio than anywhere else. Which of these do we know for certain about the Mound Builders?
",They were all destroyed by glacial activity.,They were all killed by neighboring tribes.,None of these,They discovered both writing and mathematics.,None of these
938,"In Poison a la Carte, Archie Goodwin compares the color of a womans hair to cornsilk before it begins to turn. What color is cornsilk before it begins to turn?
",Black,Light brown,Yellowish green,Pinkish white,Yellowish green
939,"Generations of Catholics have worshipped this young saint, nicknamed the Little Flower.
",Saint Therese of Lisieux,St. Bartholomea Capitanio,Saint Clare of Assisi,Saint Teresa of Avila,Saint Therese of Lisieux
940,"It is believed that on April 1, 1375 she received the stigmata of Christ.
",Saint Elizabeth (Ann Seton),Saint Catherine of Siena,St. Josephine Bakhita Parish,Saint Clare of Montefalco,Saint Catherine of Siena
941,"St. Joan of Arc is one of the patron saints of Belgium.
",False,True,,,False
942,"Saint Rita of Cascia, an Italian Augustinian saint, is patroness of which of the following?
",Interline travel,All of these,Mothers,Lost causes,All of these
943,"Saint Clare of Assisi founded the Order of Poor Ladies.
",False,True,,,True
944,"Saint Clare of Montefalco, who was canonized by Pope Leo XIII, is known by what other name?
",Saint Clare of the God,None of these,Saint Clare of the Cross,Saint Clare of the Angels,Saint Clare of the Cross
945,"Bernadette Soubirous is considered a Christian mystic.
",True,False,,,True
946,"Whose mother is Saint Elizabeth according to the Bible?
",John the Baptists,None of these,Saint Peters,Saint Pauls,John the Baptists
947,"Saint Teresa of Avila is an Italian mystic.
",False,True,,,False
948,"Bartholomea Capitanio and Saint Vincentia Gerosa founded the Institute of the Sisters of Charity of Lovere.
",False,True,,,True
949,"Who directed the 2011 movie Midnight in Paris which focuses on a group of Americans visiting the French capital?
",Robert Redford,Steve McQueen,Guy Ritchie,Woody Allen,Woody Allen
950,"This movie starring Brad Pitt and Sean Penn features imagery of the origins of the universe and the inception of life on Earth.
",The Tree of Life,The Way Back,The Source of Life,A Better Life,The Tree of Life
951,"The year 2011 is notable for setting a record for the most film sequels in a single year. Which of the following is not a film sequel?
",The Twilight Saga: Breaking Dawn,Win Win,Transformers: Dark of the Moon,Fast Five,Win Win
952,"What Oscar-winning actress plays the female lead in Ivan Reitmans romantic comedy film No Strings Attached?
",Sandra Bullock,Natalie Portman,Anne Hathaway,Kate Winslet,Natalie Portman
