,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
757,"Who may use the .gov domain?
",Governments of any country (payment goes to UN funds),Governors of US states,US federal agencies,Governments of any country (free),US federal agencies
758,"If 123facts.de existed, in which language would the quizzes most likely be written?
",French,Danish,Spanish,German,German
759,"What is the most likely suffix of a web page established by a Scottish company or individual?
",.gb,.sc,.uk,.br,.uk
760,"The .aq domain name is reserved to which of the following?
",Organizations that work in or promote Antarctica,"Countries that have Arctic Ocean shore (Canada, Greenland, Norway, Russia and USA)",Citizens of Antigua and Barbuda,Anyone who pays to the appropriate authority of Argentina,Organizations that work in or promote Antarctica
761,"Which domain name is owned by Spain?
",.es,Spain is the only country without a national domain,.sp,.hi,.es
762,"If you established Trivia TV and wanted a web site in the .tv domain, which of the following would earn some money?
",Tuvalu,BBC,Taiwan,CNN,Tuvalu
763,"Which of the following owns the .fm domain name that is popular among radio stations?
",International Broadcasters Union,Federated States of Micronesia,France,Mexico,Federated States of Micronesia
764,"Which country owns the .ie domain name?
",Ireland,Northern Ireland (Ulster),Israel,Iceland,Ireland
765,"What is the most likely suffix of the email address of someone who is Dutch?
",.nl,.hl,.ho,.du,.nl
766,"I am from a country in Central Europe. Which domain name do I most likely type to access pages in my native language?
",.pg,.pk,.pa,.pl,.pl
767,"What is the chemical symbol for Boron?
",B,Bn,Br,Bo,B
768,"What is the chemical symbol for Iron?
",In,Fr,Fe,I,Fe
769,"What is the chemical symbol for Lanthanum?
",Ln,La,L,Lt,La
770,"What is the chemical symbol for Thorium?
",Th,T,Fe,Tr,Th
771,"What is the symbol for Americium?
",Am,Ag,Au,Ac,Am
772,"What is the chemical symbol of Einsteinium, a rare earth metal named after Albert Einstein.
",Es,Et,Ei,E,Es
773,"What is the chemical symbol for Ytterbium?
",Ye,Ym,Yb,Yt,Yb
774,"What is the chemical symbol for Uranium?
",Ua,U,Ur,Un,U
775,"What is the chemical symbol for Vanadium?
",V,Va,Vn,Vd,V
776,"The lightest baby weighed this much.
",17.63 ounce (500 g),0.70 ounce (20 g),3.88 ounce (110 g),9.87 ounce (280 g),9.87 ounce (280 g)
777,"This is the length of the worlds longest documented hair.
",13.77 feet (4.2 m),23.95 feet (7.3 m),6.56 feet (2.0 m),18.37 feet  (5.6 m),18.37 feet  (5.6 m)
778,"The oldest male stripper was that old when the record was documented.
",78,65,101,54,65
779,"The greatest age to which any man has ever lived is this.
",134 years,162 years,120 years,104 years,120 years
780,"In 1993 the Scottish hotel-owner Campbell Aird received a bionic organ, which was the first of its kind. This is the organ.
",Ear,Arm,Leg,Eye,Arm
781,"This is the length of the longest fingernails.
",14.10 feet (4.3 m),10.49 feet (3.2 m),24.60 feet (7.5 m),27.23 feet (8.3 m),24.60 feet (7.5 m)
782,"This is the most rare disease.
",Smallpox,Brain tumor,Schizophrenia,Glaucoma,Smallpox
783,"The longest coma lasted approximately this long.
",2 years,11 months,24 years,37 years,37 years
784,"This is the biggest number of transplanted organs in a person.
",7,2,4,11,4
785,"Roy C Sullivan survived this number of lighting strikes.
",12,7,3,47,7
786,"Dinosaurs appeared about 230 million years ago during the Triassic period and became extinct about 160 million years later, during the Cretaceous period. What is the period which marked the peak of dinosaurs reign on land referred to?
",Dinosaurian,Carboniferous,Jurassic,Permian,Jurassic
787,"Despite the fierce image movies have attributed to dinosaurs, approximately this percent of dinosaurs fed on plants and were quite peaceful.
",65 %,20 %,52 %,90 %,65 %
788,"It is interesting to note that contrary to popular belief, by scientific definiton, there were no dinosaurs of this type.
",flying dinosaurs,neither flying nor marine dinosaurs,cold-blooded dinosaurs,marine dinosaurs,neither flying nor marine dinosaurs
789,"What was the most impressive feature of the Stegosaurus appearance, which makes it the most easily identifiable dinosaur even for the non-expert observer?
",Long neck,Kite-shaped plates,Enormous tail,Long curved horns,Kite-shaped plates
790,"Popularized by the Jurassic Park movie, velociraptors were relatively small carnivorous dinosaurs, which had evolved to be the perfect killers. What feature of their body in particular, helped them become such effective hunters?
",A massive jaw,A strong tail with spikes,Two rows of teeth,An extra claw on their hind limbs,An extra claw on their hind limbs
791,"These are compounds that help protect cells from free radicals.
",calories,phytochemicals,nutrients,antioxidants,antioxidants
792,"What is the name for all the chemical reactions that take place in the body?
",nutrition,metabolism,absorption,digestion,metabolism
793,"Where does the majority of nutrient absorption take place?
",mouth,small intestine,liver,large intestine,small intestine
794,"You shouldnt wash berries before you store them.
",True,False,,,True
795,"Animal foods generally contain more saturated fats that plant foods.
",Yes,No,,,Yes
796,"Which of the following is high in Vitamin E?
",Liver,Eggs,Peas,Sunflower seeds,Sunflower seeds
797,"If you needed a good source of iron, this food would be the best.
",Peas,Broccoli,Salt,Liver,Liver
798,"About how much of an adult humans body is water?
",40%,60%,30%,70%,60%
799,"Can overnutrition cause malnutrition?
",No,Yes,,,Yes
800,"Consuming too much alcohol can raise fats in the blood.
",True,False,,,True
801,"There are 12 astronomical constellations.
",False,True,,,False
802,"This term refers to a celestial body that resembles a star but does not emit light, because it is too small to ignite internal nuclear fusion.
",Neutron Star,Brown Dwarf,White Dwarf,Protostar,Brown Dwarf
803,"This astronomical term refers to the outermost layer of the sun, which is a low density cloud of plasma, with higher transparency than the inner layers.
",Chromosphere,Photosphere,Corona,Solar Wind,Corona
804,"This chemical element is the final element produced by stellar nucleosynthesis and the heaviest element which does not require a supernova for its formation.
",Lead,Carbon,Oxygen,Iron,Iron
805,"This star, the second brightest star in the constellation Orion, is a red supergiant.
",Spica,Pollux,Betelgeuse,Sirius,Betelgeuse
806,"This constellation in the Northern Hemisphere was named after a Greek mythological figure, whose name is translated as ruler over men.
",Centaurus,Cassiopeia,Andromeda,Hercules,Andromeda
807,"Not all rain reaches the Earths surface.
",False,True,,,True
808,"Convective rain occurs in regions with what daytime whether?
",Dry during the day,Cold during the day,Hot during the day,Moist during the day,Hot during the day
809,"Rain below what pH is considered acid rain?
",5.6,6.5,6.8,7.5,5.6
810,"Who was the first person to study the shape of a raindrop in 1898?
",Philipp Drimsev,Philipp Lenard,Allton Kertsky,Raymond Hasdroff,Philipp Lenard
811,"Too much rainfall can kill plants, just like a drought.
",True,False,,,True
812,"What does IC stand for in a computer?
",Integrated Circuit,Integrated Chip,InterChip,InterCircuit,Integrated Circuit
813,"What does RAM stand for?
",ReadAble Memory,Random Access Memory,Raise All Memory,Erase All Memory,Random Access Memory
814,"What does the ROM part of a CD-ROM stand for?
",Erase Only Memory,Read Only Memory,Nothing,Romial Memory,Read Only Memory
815,"How are hard drives and floppy disks read?
",Laser,Beam of Nuclear Radiation,Magnetically,Sensor,Magnetically
816,"How are CDs and DVDs read?
",Sensor,Laser,Beam of Nuclear Radiation,Magnetically,Laser
817,"Why is Blue Ray better than Red Ray/Laser?
",It is stronger.,It gets damaged less.,It can read more memory.,It has more memory.,It can read more memory.
818,"What is the big green board in the computer called?
",motherboard,daughter card,father card,son board,motherboard
819,"What are the little green boards in the computer called?
",son boards,daughter cards,father cards,motherboards,daughter cards
820,"What is the hottest part of the computer?
",Fan,RAM,CPU,Hard Drive,CPU
821,"What is the long term memory of the computer?
",Networking Cards,RAM,Motherboards,Hard Drive,Hard Drive
822,"Cultural anthropology was one of the two classical divisions of anthropology. What was the other one?
",Physical Anthropology,Urban Anthropology,Variated Anthropology,Social Anthropology,Physical Anthropology
823,"What does the Greek prefix anthro refer to?
",study of,Science,Sameness,Mankind,Mankind
824,"What does the Latin prefix homo refer to?
",Sameness,Mankind,Study of,Science,Mankind
825,"What does the prefix pithe refer to?
",Human,Ape,Invertebrate,Mammal,Ape
826,"Who is considered to be the father of anthropology?
",Louis Leakey,Franz Boas,Robert Bloom,Eugene Dubois,Franz Boas
827,"What does australo mean?
",South Africa,South,The Australian Outback,Australia,South
828,"What does the suffix lith refer to (as in Neolithic Age)?
",Stone,Iron,Copper,Early tools,Stone
829,"What is the meaning of the prefix paleo (as in the Paleolithic Age)?
",Meso,New,Modern,Old,Old
830,"What does the term Homo erectus mean?
",a man who is able to stand upright,a creature that has the ability to reason,a man who can make tools,a hominid,a man who is able to stand upright
831,"What is the subject of study of paleoanthropology?
",ancient human  fossils,the earliest human discoveries and accomplishments,older people,old cultures and societies,ancient human  fossils
