,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1091,"J.J. Cale wrote Cocaine, which Eric Clapton made a hit.  Which song, made famous by Lynyrd Skynyrd was also written by J.J. Cale?
",Free Bird,The Ballad of Curtis Lowe,They Call Me the Breeze,Gimme Three Steps,They Call Me the Breeze
1092,"Eric Clapton wrote Wonderful Tonight in a matter of fifteen minutes while doing what?
",Waiting for a bus.,Waiting for his son to be born.,Waiting for his wife to get ready.,Waiting for the rest of his band to arrive for a gig.,Waiting for his wife to get ready.
1093,"In June 2004, Eric Clapton had a fundraiser in Dallas, TX, for his Crossroads Centre in Antigua.  What is the Crossroads Centre?
",A hospice,A burn clinic,An orphanage,An alcohol rehabilitation clinic,An alcohol rehabilitation clinic
1094,"Who was the inspiration for Eric Claptons song, Layla?
",Pattie Boyd,Yvonne Kelly,Melia McEnery,Linda McCartney,Pattie Boyd
1095,"Who wrote the song heard here?
",Bob Marley,Doyle Bramhall II,Andy Fairweather Low,J.J. Cale,Bob Marley
1096,"What is the name of the Eric Clapton song heard here?
",Worried Life Blues,Bell Bottom Blues,Walking Blues,San Francisco Bay Blues,Bell Bottom Blues
1097,"With whom did Eric Clapton write Old Love?
",J.J. Cale,George Harrison,Robert Cray,He penned Old Love by himself,Robert Cray
1098,"In 2000, Eric Clapton collaborated with what other musician on an album that consisted of songs such as Key to the Highway, Marry You, and Help the Poor?
",Sheryl Crow,Bonnie Raitt,Billy Preston,B.B. King,B.B. King
1099,"The band, Cream consisted of Eric Clapton, Ginger Baker, and what other man?
",Stevie Winwood,Jimmy Page,Jeff Beck,Jack Bruce,Jack Bruce
1100,"On Unplugged, Eric Clapton identifies this musician as being in a peculiar outfit.
",Ray Cooper,Katie Kissoon,Steve Ferrone,Tessa Niles,Steve Ferrone
1101,"Name this Bon Jovi classic:
",ure a loaded gun ,eres nowhere to run , one can save me ,e damage is done,
1102,"re a loaded gun 
", one can save me ,e damage is done,You Give Love a Bad Name,Always,eres nowhere to run 
1103,"What is the title of this GNR hit?
",know its hard to keep an open heart,en even friends seem out to harm you,t if you could heal a broken heart,uldnt time be out to charm you,
1104,"now its hard to keep an open heart
",t if you could heal a broken heart,uldnt time be out to charm you,November Rain,Patience,en even friends seem out to harm you
1105,"Name this ballad by the Swedish band Europe:
","read your mind, with no intentions"," being unkind, I wish I could explain"," all takes time, a whole lot of patience"," its a crime, how come I feel no pain.",
1106,"ead your mind, with no intentions
"," all takes time, a whole lot of patience"," its a crime, how come I feel no pain.",Carrie,The Final Countdown," being unkind, I wish I could explain"
1107,"Name this Poison song:
",u know I never,never ever stay out late,u know that I can hardly wait,st to see you,
1108," know I never
",u know that I can hardly wait,st to see you,d I know you cannot wait,it to see me too,never ever stay out late
1109,"What is the title of this Skid Row hit?
",ss screamin in my ear about who Im supposed to be,tcha a 3-piece Wall Street smile and son youll look just like me,"said Hey man, theres something that you oughta know.",tell ya Park Avenue leads to Skid Row.,
1110,"s screamin in my ear about who Im supposed to be
","said Hey man, theres something that you oughta know.",tell ya Park Avenue leads to Skid Row.,Youth Gone Wild,I Remember You,tcha a 3-piece Wall Street smile and son youll look just like me
1111,"Name this a popular Whitesnake tune:
",w I just wanna get close to you, taste your love so sweet, I just wanna make love to you,el your body heat,
1112," I just wanna get close to you
", I just wanna make love to you,el your body heat,Still of the Night,Give Me All Your Love, taste your love so sweet
1113,"What Night Ranger hit includes the following lyrics?
","be, you know youre growing up so fast ","d mommas worrying that you wont last to say, lets play",Sister Christian,Sister Christian,
1114,"Name this song by Twisted Sister:
",eres a feelin that,get from nothin else and there aint nothin in the world,at makes me go!,"! go, go, go, go, go!",
1115,"res a feelin that
",at makes me go!,"! go, go, go, go, go!",I Wanna Rock,Stay Hungry,get from nothin else and there aint nothin in the world
1116,"Name this Ratt hit:
",knew right from the beginning,at you would end up winnin,knew right from the start,ud put an arrow through my heart,
1117,"new right from the beginning
",knew right from the start,ud put an arrow through my heart,Round and Round,Wanted Man,at you would end up winnin
1118,"The song No More Tears is authored by rock legend Ozzy Osbourne.
",False,True,,,True
1119,"Who sang the song Hot Legs?
",Paul McCartney,Robert Palmer,Eddie Money,Rod Stewart,Rod Stewart
1120,"Who performed the song Brown Eyed Girl in 1967?
",Van Morrison,Rod Stewart,Greg Allman,Creedence Clearwater Revival,Van Morrison
1121,"This classic rock band performed the song Take Me in Your Arms.
",The Doobie Brothers,The Allman Brothers,Creedence Clearwater Revival,Lynyrd Skynyrd,The Doobie Brothers
1122,"What rock band performed  the song Machinehead?
",Godsmack,Nirvana,Bush,Nickleback,Bush
1123,"Which of these bands performed the 1994 song Hold My Hand?
",The Stone Temple Pilots,Candlebox,Hootie and the Blowfish,Bush,Hootie and the Blowfish
1124,"Which of these country bands performed the song If a Broken Heart Could Kill?
",Little Texas,The Charlie Daniels Band,Alabama,Montgomery Gentry,Montgomery Gentry
1125,"The song Lips of an Angel has been performed by the rock band Hinder and country artist Jack Ingram.
",False,True,,,True
1126,"Which 80s band performed Face the Day?
",Tesla,Bon Jovi,Motley Crue,Great White,Great White
1127,"Who performed the song Long Haired Country Boy?
",Alabama,Willie Nelson,Lynyrd Skynyrd,Charlie Daniels,Charlie Daniels
1128,"What band from Charlottesville, Virginia was popular with grassroots campaigning until their hits, What Would You Say and Ants Marching hit the Top 40 in 1994?
",The Black Crowes,Rusted Root,Dave Matthews Band,Blues Traveler,Dave Matthews Band
1129,"This Austrian musician is famous for Rock Me Amadeus, a song inspired by the Oscar-winning film, Amadeus.
",Falco,Flock of Seagulls,Mister Mister,Duran Duran,Falco
1130,"This rock band, formed in 1978 by Jim Peterik and Frankie Sullivan, performed the song Eye of the Tiger.
",Journey,Boston,Survivor,Foreigner,Survivor
1131,"This British rock band, which debuted in 1968, performed the songs In My Time of Dying, Stairway to Heaven and Thank You.
",The Doors,The Black Crowes,Counting Crows,Led Zeppelin,Led Zeppelin
1132,"In 1991, this rock band from York, Pennsylvania released their album Mental Jewelry, which was based on the writings of Indian philosopher, J. Krishnamurti.
",Live,Tom Petty and the Heartbreakers,Bush,Santana,Live
1133,"This jazz musician created the album, Bitches Brew in 1969, after being influenced by Jimi Hendrixs electric and eclectic sounds.
",Miles Davis,John Coltrane,Chick Corea,Wynton Marsalis,Miles Davis
1134,"In 1993, this band released their debut album August and Everything After, which featured the hit song Mr. Jones.
",Counting Crows,Bush,The Black Crowes,Led Zeppelin,Counting Crows
1135,"The 2004 Grammy Award for Best Film Soundtrack went to which film?
",Garden State,Beyond the Sea,Crash,Anchorman,Garden State
1136,"This remake of The Crystals 1963 classic Da Doo Ron Ron was a mammoth #1 hit for this actor turned singer in 1977.
",Shaun Cassidy,Barbra Streisand,David Soul,David Cassidy,Shaun Cassidy
1137,"In the Duran Duran song, New Moon on Monday the lyric goes, I like my torture way before the new moon on Monday.
",False,True,,,False
1138,"Cows and people in the streets or, more aptly, A thousand people in the streets is from which Buffalo Springfield鈥檚 song?
",For What its Worth,Mr. Soul,Everydays,Good Time Boy,For What its Worth
1139,"Which is not a line from Alanis Morissettes song You Oughta Know?
",Does she speak eloquently?,An older version of me,Is she perverted like me?,I know the birds and the bees,I know the birds and the bees
1140,"Which of these completes the lyric from the song,  Long Cool Woman by The Hollies: She was a long cool woman ......?
",in a black dress,in a flat bed,making a bad mess,in a slack dress,in a black dress
1141,"Who sings, what many people think of as Is that you baby, or just a bridge of sighs鈥? The actual lyric is Is that you baby, or just a brilliant disguise.
",U2,INXS,Bruce Springsteen,Katrina and the Waves,Bruce Springsteen
1142,"A Guns N Roses song includes the lyric, Take me down to the very nice city.
",True,False,,,False
1143,"Fugue was perfected by Bach. The greatest example is in Toccata and Fugue. It was elaborated in this historical period.
",Baroque,Classicism,Middle Ages,Renaissance,Baroque
1144,"During this period composers began to seek beauty through simplicity in music with only one music line.  Mozart and Beethoven created their masterpieces.
",Renaissance,Classical period,Baroque,Neoclassicism,Classical period
1145,"Program music evolved during this period. This was music designed to describe special feelings, objects or even people. Tchaikovsky gave us the best example of program music - his Swan Lake is a story, danced on stage.
",The Classical period,The Romantic period,Renaissance,Baroque,The Romantic period
1146,"It was typical for the music of this period to create atmosphere or a mood, describing nothing definite.  L卯sle Joyeuse (The Island of Joy) by Claude Debussy is a typical example of that, due to  the lack of characteristic themes.
",Neoclassicism,Modernism,Impressionism,Minimalism,Impressionism
1147,"This music composition technique is characterized by recurring series of ordered elements which are manipulated to give a piece unity. Arnold Schoenberg made extensive use of this technique.
",Atonalism,Serialism,Impressionism,Expressionism,Serialism
1148,"The music of this modern period combines some features from classical music with trends from the 20th century. Shostakovich appears to be among the most famous composers of the period.
",Serialism,Neoclassicism,Minimalism,Classicism,Neoclassicism
1149,"This music became popular in the mid 1900s. It was characterized by the use of very little musical material and repetition of patterns.
",Expressionism,Minimalism,Neoclassicism,Modernism,Minimalism
1150,"During this period, Church was the major patron of music. That is why a great number of composers were associated with it. Just like composer Hildegard von Bingen, who was an abbess of a convent.
",Renaissance,Classical period,Romantic period,Middle Ages,Middle Ages
1151,"During this period the Italian madrigal and the French chanson were created as new types of music. Instrumental music became widely popular. Claudio Monteverdi was the leading composer of this time.
",Renaissance,Classical period,The Restoration,Middle Ages,Renaissance
1152,"The musical elements used during this period were well defined and clear. The music uses fragments from other cultures or from European ethnic groups. Bela Bartok is one of the composers associated with this period.
",Primitivism,Neoromanticism,Expressionism,Neoclassicism,Primitivism
1153,"The song Rescue Me was a huge hit song for this singer in 1965.
",Aretha Franklin,Fontella Bass,Linda McCartney,Etta James,Fontella Bass
1154,"What instrument made these men famous: Vladimir Horowitz, Arthur Rubinstein, Sergei Rachmaninoff, and Glenn Gould.
",Piano,Violin,Viola,Flute,Piano
1155,"Which instrument made these men famous: Jascha Heifetz, Itzhak Perlman, Isaac Stern and Joshua Bell?
",Viola,Piano,Flute,Violin,Violin
1156,"Which of the following was not a great conductor?
",Fritz Reiner,George Solti,Otto Klemperer,Claudio Brendel,Claudio Brendel
1157,"Wagon Wheels is a part of Symphony 9, From the New World, written by this famous composer.
",Dvorak,Tchaikovsky,Mendelssohn,Lalo,Dvorak
1158,"Which great 20th century composer wrote Rite of Spring?
",Claude  Debussy,Richard Strauss,Igor Stravinsky,Hector Berlioz,Igor Stravinsky
1159,"Which of the following was not written by Puccini?
",Turandot,William Tell,Manon Lescaut,La Boheme,William Tell
1160,"The theme music for 2001 A Space Odyssey  was composed by this man.
",Richard Strauss,Steve Post,Claudio Monteverdi,John Williams,Richard Strauss
1161,"Who released the album Ropin the Wind in 1991?
",Brooks  Dunn,Chris LeDoux,Garth Brooks,George Straight,Garth Brooks
1162,"Who performed the song Straight Tequila Night in 1992?
",Aaron Tippin,Doug Stone,Tracy Lawrence,John Anderson,John Anderson
1163,"Which country music artist, known for the song Hello Darlin , died in 1993?
",George Jones,Chris LeDoux,Conway Twitty,Johnny Cash,Conway Twitty
1164,"Who performed Dust on the Bottle in 1995?
",Wade Hayes,Mark Chesnut,David Lee Murphy,Clay Walker,David Lee Murphy
