,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
397,"Which of these eponyms, derived from Jonathan Swifts novel Gullivers Travels, means a crude person, lacking in intelligence?
",lilliputian,struldbrug,brobdingnagian,yahoo,yahoo
398,"Which of these eponyms, derived from the name of a character created by Charles Dickens, is not correctly matched with its definition?
","Scrooge - a stingy, miserly person","Pickwickian - haughty, conceited",Gradgrind - a person interested only in cold facts,Fagin - an adult who instructs children in crime,"Pickwickian - haughty, conceited"
399,"What Nobel Prize-winning author depicted fictional character George F. Babbitt, whose surname has become synonymous with a business or professional man who conforms unthinkingly to dominant middle-class standards?
",William Faulkner,SAUL BELLOW,John Steinbeck,Sinclair Lewis,Sinclair Lewis
400,"This authors best-selling novel brought the term Pollyana into the English language to describe an illogically and blindly optimistic person.
",Harper Lee,Louisa May Alcott,Laura Ingalls Wilder,Eleanor H. Porter,Eleanor H. Porter
401,"The adjective Falstaffian, meaning jovial and with zest for life, is derived from the name of the fat knight Sir John Falstaff, who is featured in this Shakespearean comedy.
",The Taming of the Shrew,The Merchant of Venice,The Merry Wives of Windsor,The Comedy of Errors,The Merry Wives of Windsor
402,"What is the definition of the term dogberrysm, which is derived from Shakespeares play Much Ado About Nothing?
",a seemingly small but actually crucial weakness,trickery or deception,striving for power at the price of spiritual values,"the unintentional misuse of a word by confusion with one of similar sound, usually creating a comic effect","the unintentional misuse of a word by confusion with one of similar sound, usually creating a comic effect"
403,"Tartuffe, whose name has come to mean a hypocrite, especially one who affects religious piety, is the protagonist of a comedy by this playwright.
",Eug猫ne Ionesco,Moli猫re,Samuel Beckett,Cyrano de Bergerac,Moli猫re
404,"Earnest Hemingway was born in 1899 in a Chicago suburb, and later attended this high school.
",Fenwick High School,Oak Park and River Forest High School,Carl Rogers High School,Cook County High School,Oak Park and River Forest High School
405,"At the age of seventeen Ernest Hemingway began working as a reporter for The Kansas City Star, where he remained for how long?
",one year,six months,tree years,one month,six months
406,"On what date was Ernest Hemingway wounded, while performing his duties as a WW I ambulance driver?
","July 9, 1918","July 8, 1918","May 6, 1916","June 8, 1916","July 8, 1918"
407,"In 1920 Ernest Hemingway accepted a job at this Canadian newspaper, where he met Morley Callaghan.
",The Ottawa Sun,The Calgary Sun,The Quebec Star,The Toronto Star,The Toronto Star
408,"In Our Time was first published in 1925 and marked Hemingways American debut.  Which of the following short story titles is not part of this collection?
",Indian Camp,The Battler,The Killers,Out of Season,The Killers
409,"In his 1940 novel For Whom the Bell Tolls, Ernest Hemingway tells the story of Robert Jordan, a U.S. guerrilla warrior serving in the Spanish Civil War. who is given the assignment to blow up a bridge near what Spanish city?
",Segovia,Valencia,Madrid,Barcelona,Segovia
410,"What Ernest Hemingway novel was published in 1950, following For Whom the Bell Tolls?
",Across the River and Into the Trees,The Sea When Young,The Garden of Eden,The Old Mean and the Sea,Across the River and Into the Trees
411,"The Old Man and the Sea brought Ernest Hemingway enormous success and earned him the Noble Prize in Literature in what year?
",1953,1960,1954,1952,1954
412,"This Ernest Hemingway book, published posthumously, tells the story of a bullfighter named Antonio Ordonez.
",Under Kilimanjaro,A Movable Feast,The Dangerous Summer,Islands in the Stream,The Dangerous Summer
413,"Ernest Hemingway belonged to this group of expatriate American writers, who lived in Paris from the end of World War I till the beginning of the Great Depression.
",The Lost Generation,The G.I. Generation,The Greatest Generation,The Missionary Generation,The Lost Generation
414,"The novel One Hundred Years of Solitude, written by Nobel Prize-winning author Gabriel Garc铆a M谩rquez, was first published in Spanish. What nationality is M谩rquez?
",Mexican,Colombian,Chilean,Brazilian,Colombian
415,"What dystopian novel is set in Oceania, an intercontinental super-state ruled by an enigmatic dictator?
",Nine Tomorrows,Fahrenheit 451,Nineteen Eighty-Four,Twenty Thousand Leagues Under the Sea,Nineteen Eighty-Four
416,"Name the author of the 19th century novels A Captain at Fifteen, Around the World in 80 Days and Twenty Thousand Leagues Under the Sea.
",Jules Verne,Arthur C. Clarke,Ray Bradbury,Isaac Asimov,Jules Verne
417,"Which of the following novels by Agatha Christie features Belgian detective Hercule Poirot?
",Five Little Pigs,Murder in Three Acts,All of these,"One, Two, Buckle My Shoe",All of these
418,"This post-World War II satirist wrote a popular anti-war novel, whose title has become a commonly used idiomatic phrase, referring to a a no-win situation or a double bind.
",Kurt Vonnegut,Ray Bradbury,George Orwell,Joseph Heller,Joseph Heller
419,"Which one of the main characters, depicted by Alexandre Dumas in The Three Musketeers, has a mysterious past connecting him  with Milady de Winter, the female antagonist of the novel?
",dArtagnan,Athos,Portos,Aramis,Athos
420,"The title of Ken Keseys novel One Flew Over the Cuckoos Nest is derived from which of the following?
",a country ballad,a nursery rhyme,a Shakespearean play,a short story by a friend of Keseys,a nursery rhyme
421,"What post-modern novel, following the experiences of Billy Pilgrim, contains the prayer, God grant me the serenity to accept the things I cannot change, the courage to change the things that I can, and the wisdom to know the difference鈥?
",Slaughterhouse-Five,Fahrenheit 451,Catch-22,Nineteen Nineteen,Slaughterhouse-Five
422,"What is the name of the fictional submarine, commanded by Captain Nemo, in the novel Twenty Thousand Leagues Under the Sea?
",Gotengo,Thundersub,Nautilus,Subatilus,Nautilus
423,"What does the number 451 in the title of Ray Bradburys novel Fahrenheit 451 refer to?
",the temperature at which forests will burn,the temperature required to melt glass,None of these,the temperature at which books burn,the temperature at which books burn
424,"This novel by Nevil Shute is set in the future after WWIII. Due to the nuclear fallout, only land in the southern hemisphere is inhabitable.
",The Rainbow and the Rose,On the Beach,Ruined City,The Shadowlands,On the Beach
425,"In 1946 this author received the Nobel Prize in Literature. He was born in W眉rttemberg, Germany to a Christian missionary family that worked in India. He is best known for his novel Steppenwolf.
",Theodor Mommsen,Heinrich B枚ll,Hermann Hesse,John Kay,Hermann Hesse
426,"Author Gabriel Garc铆a M谩rquez stresses in this 1985 novel that love-sickness is a literal disease causing pain and other physical symptoms.
",Love in the Time of Cholera,Of Love and Other Demons,Walking with Liberty,One Hundred Years of Solitude,Love in the Time of Cholera
427,"Originally written in French, this 1949 Samuel Beckett play is about Vladimir and Estragon who expect a man, they barely know, to arrive.
",Imaginary Friends,A Portrait of the Artist as a Young Man,Endgame,Waiting for Godot,Waiting for Godot
428,"Published in 1963, The Bell Jar is this poets only novel. It was published under the pseudonym Victoria Lucas.
",Esther Greenwood,Sylvia Plath,Assia Wevill,W. D. Snodgrass,Sylvia Plath
429,"In Nathanial Hawthornes The House of the Seven Gables, the destitute Hepzibah Pyncheon lives in the house and supports her brother, Clifford, who has just been released from jail. Why was he in jail?
",Murder,Burglary,Kidnapping,Adultary,Murder
430,"This 1857 collection of poems by Charles Baudelaire caused him to be convicted in France of offending the morals of the time, resulting in fines and the banning of 6 of the poems.
",Confessions of an English Opium-Eater,The Flowers of Evil,To the Reader,Artificial Paradises,The Flowers of Evil
431,"Who wrote the poem Childe Roland to the Dark Tower Came that inspired Stephen King to write the first novel in The Drak Tower series?
",Robert Browning,William Shakespeare,Bram Stoker,WB Yeats,Robert Browning
432,"Stephen Kings novel The Gunslinger was written in five parts and published individually in which of the following?
",Weird Tales,Playboy,Realms of Fantasy,The Magazine of Fantasy and Science Fiction,The Magazine of Fantasy and Science Fiction
433,"How long did it take Stephen King to complete the novel The Dark Tower I: The Gunslinger?
",5 years,12 years,3 years,10 years,12 years
434,"How does the book The Gunslinger by Stephen King begin?
",The Tower was the first thing Roland thought of when he woke and the last he thought of before sleep.,"The man in black fled across the desert, and the gunslinger followed.","The gunslinger sighted, cocked the pistol and prepared to kill the man in black.","Roland looked up, the man in black was silhouetted against the sun.","The man in black fled across the desert, and the gunslinger followed."
435,"In a saloon, the gunslinger from Stephen Kings self-titled novel hears a crowd singing what tune that is well known in our world?
",Rock Around the Clock,Oh My Darlin Clementine,Gimme Shelter,Hey Jude,Hey Jude
436,"In the Novel The Gunslinger, the gunslinger meets a boy called Jake. What is Jakes actual name?
",Jack Mort,John Chambers,Jake Delgado,Juan Derer,John Chambers
437,"What are Jakes final words to Roland in the novel The Gunslinger?
",How come I cant have a gun?,"Well met, Sir",I have forgotten the face of my father,"Go then, there are other worlds than these.","Go then, there are other worlds than these."
438,"In the book The Gunslinger, a gas-pump is found in a tunnel under a mountain and is worshipped as a god. What is the gods name?
",Amoco,Texaco,Opec,Elf,Amoco
439,"Where does Roland first meet Jake in the novel The Gunslinger?
",An abandoned diner,An abandoned hospital,An abandoned way station,An abandoned railway station,An abandoned way station
440,"When Stephen King began to write The Gunslinger, he typed it on bright green paper.
",True,False,,,True
441,"What was Mark Twains birth name?
",Booth Tarkington,Samuel Rogers Clinton,George F. Scott Harrison,Samuel L. Clemens,Samuel L. Clemens
442,"Where was Mark Twain born and where did he die?
",Connecticut and Missouri,Missouri and Connecticut,Missouri and Mississippi,Mississippi and Connecticut,Missouri and Connecticut
443,"What was the name of Mark Twains wife?
",Amelia,Josephine,Olivia,Amy,Olivia
444,"At the height of his popularity, Mark Twain built one of the oddest and most elaborate homes at that time.  In which eastern city was ythe nineteen-room mansion built?
","Hartford, Connecticut","Elmira, New York","Boston, Massachusetts","Newport, Rhode Island","Hartford, Connecticut"
