,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1239,"This 8,600-ton transatlantic passenger steamship became famous after rescuing the survivors after the sinking of Titanic.
",Belfast,United States,Queen Elizabeth,Carpathia,Carpathia
1240,"Which ship was named after the consort of George V of the United Kingdom and sailed the North Atlantic Ocean from 1936 to 1967?
",Princess Alice,Queen Mary,Queen Elizabeth,Victoria,Queen Mary
1241,"All of these vessels except one are famous steam-powered ships crossing the Atlantic Ocean. Name the odd vessel.
",Carpathia,Savannah,Cutty Sark,El Horria,Cutty Sark
1242,"The highest waterfall on the planet, the Angel Falls, is located on this continent.
",Africa,Asia,South America,North America,South America
1243,"The Republic of Djibouti is a small country located in the northeastern part of this continent.
",South America,Asia,Africa,North America,Africa
1244,"The most populous country in the world is in this continent.
",North America,Africa,South America,Asia,Asia
1245,"The Jutland Peninsula, a.k.a. the Cimbrian Peninsula in the past, is located in this continent.
",Australia,Europe,Antarctica,Africa,Europe
1246,"On what continent is the Great Victoria Desert located?
",Africa,South America,Australia,North America,Australia
1247,"On what continent is the largest fresh water reserve on the planet located?
",Antarctica,North America,Asia,South America,Antarctica
1248,"On what continent is the city of Puebla located?
",South America,Europe,Africa,North America,North America
1249,"The capybara, the largest extant rodent species on the planet, is endemic to this continent.
",Europe,South America,Australia,Asia,South America
1250,"The Amur River, the ninth longest river in the world, is located on this continent.
",North America,Europe,Asia,South America,Asia
1251,"On what continent is the Yoruba language spoken as a native language of the indigenous people?
",Africa,Asia,South America,North America,Africa
1252,"The Eiffel Tower in France was named after its designer.
",True,False,,,True
1253,"The Statue of Liberty was sculpted by Gustave Eiffel.
",False,True,,,False
1254,"The Leaning Tower of Pisa is the bell tower of the Cathedral in Pisa.
",False,True,,,True
1255,"Taj Mahal is located in Bombay, India.
",False,True,,,False
1256,"The Great Wall of China is one of the Seven Wonders of the Ancient World.
",True,False,,,False
1257,"The Roman Coliseum was completed under emperor Nero.
",False,True,,,False
1258,"The Statue of Liberty was given by the Italian people to the American people.
",True,False,,,False
1259,"The Hanging Gardens of Babylon were built by Nebuchadnezzar II.
",True,False,,,True
1260,"Stonehenge is a prehistoric monument located in Scotland.
",True,False,,,False
1261,"The construction of the Lighthouse of Alexandria was initiated by Alexander the Great.
",False,True,,,False
1262,"One of the most notable civilizations of pre-Columbian America was the Inca Empire. The Incas referred to their king by what title?
",Child of the mountains,Child of the sun,Child of the lands,Child of the winds,Child of the sun
1263,"With 51% of the continents population, Spanish is the most widely spoken language in South America.
",True,False,,,False
1264,"At the record altitude of 3,600 meters (11,811 feet), La Paz, serves as capital of which South American country?
",Colombia,Bolivia,Paraguay,Chile,Bolivia
1265,"What is the official language of the smallest sovereign state of South America, Suriname?
",Portuguese,Spanish,Dutch,French,Dutch
1266,"Which of the following South American countries is paired with the wrong capital?
",Colombia - Santiago,Uruguay - Montevideo,Paraguay - Asunci贸n,Ecuador - Quito,Colombia - Santiago
1267,"Which of these is a music genre NOT typical for South America?
",None of these,Tango,Samba,Cumbia,None of these
1268,"The Amazon River is the largest river in the world by volume. Because of its dimensions it has been nicknamed The River Sea. What width does the Amazon River reach at its widest point during the dry season?
",3 km (2 mi),11 km (7 mi),7 km (4 mi),35 km (21 mi),11 km (7 mi)
1269,"What makes the South American Atacama Desert one of the driest places on Earth?
",The acid rains,The altitude of the desert,The proximity to the Andes,The lava flows,The proximity to the Andes
1270,"With the Louisiana Purchase of 1803 America was able to double the size of its territory, and for a bargain price to boot. Who was the generous salesman?
",Emperor Napoleon I,The (French) Directory,Napoleon Bonaparte as First Consul,The (French) National Convention,Napoleon Bonaparte as First Consul
1271,"In what year was the Halloween novelty song Monster Mash released?
",1969,1971,1962,1965,1962
1272,"The novelty song Monster Mash is narrated by whom?
",Dracula,Frankensteins Monster,An Evil Ghoul,A Mad Scientist,A Mad Scientist
1273,"The band that was credited with the Monster Mash song was known as The Cryptkickers.
",False,True,,,True
1274,"In which of these countries was the Monster Mash song eventually banned?
",France,Denmark,Canada,United Kingdom,United Kingdom
1275,"In a 1978 episode of Happy Days, this character sang Monster Mash using a Peter Lorre impersonation.
",Chachi,Potsy Webber,The Fonz,Richie Cunningham,Richie Cunningham
1276,"The Monster Mash song was performed in an impersonation of which famous horror actor?
",Vincent Price,Boris Karloff,Bela Lugosi,Peter Lorre,Boris Karloff
1277,"The Halloween hit Monster Mash never reached number 1 on the Billboard charts.
",True,False,,,False
1278,"Approximately what % of valentine cards is purchased each year by women?
",60%,90%,75%,85%,85%
1279,"Valentines Day is the third highest card giving day of the year behind Christmas and Mothers Day.
",False,True,,,False
1280,"In what year did the Catholic Church remove St. Valentines Day from its official calendar?
",1974,1980,1943,1969,1969
1281,"Saint Valentine is said to have been a priest in the time of the Roman Empire.
",True,False,,,True
1282,"In what country can the remains of St. Valentine be viewed every February 14?
",France,Italy,Ireland,Spain,Ireland
1283,"According to the American Greeting Card Association, approximately how many cards are sent out each year on Valentine鈥檚 Day?
",billion,750 million,1.5 billion,500 million,billion
1284,"In what decade were the first commercial Valentines cards produced in the United States?
",1920s,1870s,1840s,1930s,1840s
1285,"50% of all Valentines card are purchased 6 days prior to the holiday.
",False,True,,,True
1286,"Which country governs Christmas Island?
",Ecuador,Australia,Finland,UK,Australia
1287,"Where is the Easter Island located?
",Southeastern Pacific,South Atlantic,In the Caribbean,Northwestern Indian Ocean,Southeastern Pacific
1288,"Which of these rivers is considered sacred in Hinduism?
",Danube,Amazon,Nile,Ganges,Ganges
1289,"On which island did Napoleon die?
",Saint Thomas,Saint Lucia,Saint Helena,Saint Martin,Saint Helena
1290,"Which part of the US is known as the Bible Belt?
",Southeastern,Southwestern,Northeastern,Northwestern,Southeastern
1291,"Which capital city name can be translated as God-given (or Gods gift)?
",Tokyo,Baghdad,Rome,Jerusalem,Baghdad
1292,"Which country name does not have Christian origin?
",Cape Verde,San Marino,Trinidad and Tobago,El Salvador,Cape Verde
1293,"Which saint does not have his/her own island in the Caribbean?
",Saint Martin,Saint Barthelemy,Saint Clara,Saint Lucia,Saint Clara
1294,"To which country does the term Holy Land refer?
",Bhutan,Israel,India,Saudi Arabia,Israel
1295,"Which saint country is the oldest functioning republic in the world?
",Saint Kitts and Nevis,S茫o Tom茅 and Pr铆ncipe,Saint Vincent and the Grenadines,San Marino,San Marino
1296,"Brahma is a Hindu god of creation. What does the name of the river Brahmaputra mean?
",Brahma is the King,Son of Brahma,Gift of Brahma,Curse of Brahma,Son of Brahma
1297,"This TV tower in Shanghai, China, was designed around a Tang Dynasty poem.
",Ostankino Tower,Oriental Pearl Tower,Tianjin Radio and Television Tower,Milad Tower,Oriental Pearl Tower
1298,"Which is the tower located in Toronto, Canada, whose construction was started on February 6, 1973 by the Canadian National Railway?
",Chimney of Mitchell Power Plant,CN Tower,Kennecott Smokestack,Stratosphere Tower,CN Tower
1299,"Which tall tower in Malaysia, built in 1995, is a place for annual races up the stairs to the top?
",Endesa Termic,Tashkent Tower,Menara Kuala Lumpur,Liberation Tower,Menara Kuala Lumpur
1300,"Which 350-meter tower in Las Vegas, Nevada, is actually a famous hotel and casino?
",Stratosphere Tower,West Pearl Tower,Alma-Ata Tower,Inco Superstack,Stratosphere Tower
1301,"What is the name of the tower that was built in Kuwait before the Iraqi invasion on August 2, 1990?
",Europaturm,Liberation Tower,Central Radio and TV Tower,Tashkent Tower,Liberation Tower
1302,"The design of which Japanese tower is based on the Eiffel Tower in Paris?
",Tokyo Tower,Zhuzhou Television Tower,Donauturm,Hillbrow Tower,Tokyo Tower
1303,"Which of the following is a tall tower in New Zealand, part of the SKYCITY Auckland casino complex.
",Star Tower,Sky Tower,Stratosphere Tower,Space Tower,Sky Tower
1304,"Which Australian tower was previously known as the AP Tower or The Centrepoint?
",Pirelli Tower,Sydney Tower,KUL Control Tower,Gyrotour,Sydney Tower
1305,"Which famous Moscow TV and radio tower was designed by Nikolai Nikitin?
",Ostankino Tower,Rousse TV Tower,St. Petersburg TV Tower,Space Needle,Ostankino Tower
1306,"What is the name of the tall tower in Rotterdam, built specially for the 1960 Floriade in the Netherlands?
",Nigoya,Euromast,Clagary,Criggion,Euromast
1307,"Which city houses the oldest Polish university, established in 1364?
",Krak贸w (Cracow),Warszawa (Warsaw),Praha (Prague),Vilnius,Krak贸w (Cracow)
1308,"In 1991 inhabitants of this Balkan city celebrated after their football club, Crvena Zvezda, won the European Cup.
",Berno,Budapest,Belgrade,Bucharest,Belgrade
1309,"Legend has it that Martin Luther nailed a copy of his 95 Theses to the door of the Castle Church in this city, thus beginning the Reformation.
",Insbruck,Mainz,Nuernberg,Wittenberg,Wittenberg
1310,"Which city is nicknamed Queen of the Adriatic?
",Venice (Venezia),Dubrovnik,Genoa,Trieste,Venice (Venezia)
1311,"In which Danish city was Hans Christian Andersen born?
",Goeteborg,Aalborg,Odense,Copenhagen,Odense
1312,"Strasbourg is the main city of the Alsace region which is located in this country.
",Switzerland,the Netherlands,France,Germany,France
1313,"Which citys name literally means merchants harbour?
",Seville,Gdansk,Copenhagen,Venice,Copenhagen
1314,"The former name of this city was Breslau and it used to be a major city of south-eastern Germany. It came under Polish administration in 1945. What is its present-day name?
",Chemnitz,Brzeg,Brno,Wroc艂aw,Wroc艂aw
1315,"Which city was surrounded by an enormous Turkish army in 1683 and was saved by a much smaller multinational army led by the Polish king Jan III Sobieski?
",Warsaw,Vienna,Budapest,Prague,Vienna
1316,"In what city is the European Central Bank located?
",Paris,Frankfurt,Zurich,Brussels,Frankfurt
1317,"This city, which is an administrative center of a Russian enclave, was once a Prussian city called K枚nigsberg.
",Kr贸lewiec,Kaliningrad,St. Petersburg,Leningrad,Kaliningrad
1318,"This European capital consists of two parts, which used to be separate cities until 1873.
",Paris,Madrid,Vienna,Budapest,Budapest
