,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
909,"Which of the following Major League players has NOT had multiple seasons in which he hit 50 or more home runs?
",Lou Gehrig,Jimmie Foxx,Ken Griffey Jr.,Micky Mantle,Lou Gehrig
910,"Which one of the following baseball players led or co-led their league in home runs in the most consecutive years?
",Babe Ruth,Harmon Killibrew,Willie Mays,Ralph Kinner,Ralph Kinner
911,"Which one of the MLB players below has NOT hit at least 200 home runs in both the AL and the NL?
",Sammy Sosa,Frank Robinson,Fred McGriff,Mark McGwire,Sammy Sosa
912,"Which one of the following players reached the 200+ home run career mark?
",Bo Jackson,Tim Wallach,John Kruk,Matt Nokes,Tim Wallach
913,"How much did Manchester United pay PSV Eindhoven for Ruud Van Nistelrooy in 2001?
",20 million pounds,19 million pounds,18 million pounds,200 000 pounds,19 million pounds
914,"How many goals did Denis Law score during his 11 seasons with Manchester United?
",239,260,240,179,239
915,"Only one of the combinations (player  - his 2003/2004 squad number) is correct, which one?
",G. Nevilee - 3,Solskjaer  - 20,Keane - 17,Beckham - 10,Solskjaer  - 20
916,"During the 1963-64 season, he set the United record for most goals in one season -- 46.
",Ruud Van Nistelrooy,Bobi Charlton,Erik Cantona,Denis Law,Denis Law
917,"Who scored a hat-trick when United trashed Southampton 6-1 i the 2001 premiership?
",Ruud Van Nistelrooy,Andy Cole,Paul Scholes,Ryan Giggs,Ruud Van Nistelrooy
918,"What talented NHL player, future Hall of Famer, held the record for longest-serving captain in 2007?
",Wayne Gretzky,Steve Yzerman,Mario Lemuiex,Gordie Howe,Steve Yzerman
919,"The National Womens Hockey League (NWHL) is the highest level of womens ice hockey in the world.
",False,True,,,True
920,"In 1956, this city set a new record for the most fans at a baseball game - 114,000.
",Mexico City,New York City,Melbourne,Osaka,Melbourne
921,"He is the first baseball player to be caught stealing a base at least 355 times.
",Lou Brock,Rickey Henderson,Ty Cobb,Minnie Minoso,Rickey Henderson
922,"From 1988-1989 this player set a new Major League record for most consecutive bases stolen without being thrown out.
",Vince Coleman,Lou Brock,Ichiro Suzuki,Rickey Henderson,Vince Coleman
923,"In 1955 this baseball Hall of Famer broke the record for most consecutive times struck out.
",Willie Keeler,Cy Young,Sandy Koufax,Nolan Ryan,Sandy Koufax
924,"He is the first baseball player to strike out at least 2,597 times.
",Willie Stargell,Reggie Jackson,Hank Aaron,Babe Ruth,Reggie Jackson
925,"Which baseball player became the first to hit at least 20 home runs in a month?
",Sammy Sosa,"Ken Griffey, Jr.",Babe Ruth,Ken Griffey,Sammy Sosa
926,"Tommy Brown broke the Major League record for the youngest person to hit a home run. How old was he?
","15 years, 4 months and 19 days","16 years, 4 months and 11 days","18 years, 6 months and 122 days","17 years, 2 months and 7 days","17 years, 2 months and 7 days"
927,"Which was the first professional baseball player to hit at least 24 home runs while a still teenager?
",Mel Ott,Gil McDougald,Tony Conigliaro,"Ken Griffey, Jr.",Tony Conigliaro
928,"Goose Goslin and this man are the only Major League baseball players to hit into 4 double plays in a single game.
",Joe Torre,Frank Torre,Frank Howard,Reggie Jackson,Joe Torre
929,"This player became the first to hit into 350 double plays in a Major League baseball career.
",Jim Rice,"Cal Ripken,  Jr.",Hank Aaron,Babe Ruth,"Cal Ripken,  Jr."
930,"Which baseball player became the first pitcher to throw 277 wild pitches?
",Phil Niekro,Jack Morris,Juan Guzman,Nolan Ryan,Nolan Ryan
931,"Many pitchers have been great fielders. This man is the first pitcher to be involved in 94 double plays.
",Harvey Haddix,Bobby Shantz,Jim Kaat,Greg Maddux,Greg Maddux
932,"This man has the record achievement of over 14,000 Major League at-bats.
","Cal Ripken, Jr.",Carl Yastrzemski,Minnie Minoso,Pete Rose,Pete Rose
933,"Which great infielder broke the record for the most at-bats in a season in 2007?
",Jose Reyes,Pete Rose,Miguel Tejada,Jimmy Rollins,Jimmy Rollins
934,"Who was the first man to run a mile in under 4 minutes?
",Bill Hayes,Roger Bannister,Jim  Thorpe,Marcel Coe,Roger Bannister
935,"When was the first intercollegiate basketball game played?
","January 18, 1907","January 18, 1896","January 18, 1904","January 18, 1885","January 18, 1896"
936,"When was the first intercollegiate womens basketball game played?
","April 4, 1906","April 4, 1916","April 4, 1896","April 4, 1926","April 4, 1896"
937,"These two colleges played in the first intercollegiate nine-person baseball game.
",University of Pittsburgh and Youngstown State University,Cincinnati University and The University of Akron,Rutgers University and Princeton University,Fordham University and St. Francis Xavier University.,Fordham University and St. Francis Xavier University.
938,"Who scored the first three-point shot in the NBA?
",Chris Ford,Larry Bird,JoJo White,Reggie Miller,Chris Ford
939,"When was the first goal in a NHL game scored?
","December 19,1917","December 19 , 1942","December 19 , 1936","December 19,1924","December 19,1917"
940,"Who was the first NHL goalie to get a shutout?
",Roger Stanley,Charlie Broadieaux,Georges Vezina,Gump Worsley,Georges Vezina
941,"When did the first game played under NFL rules take place?
","February 24 , 1939","February 25, 1943","February 25, 1946","February 25, 1933","February 25, 1933"
942,"Which two teams played in the first NFL championship?
",Canton Bulldogs and the Chicago Cardinals,Chicago Bears and the  Boston Tigers,Chicago Bears and the New York Giants,Canton Bulldogs and the Providence Steamrolles,Chicago Bears and the New York Giants
943,"Who was the first African American NFL quarterback?
",Jack Tosser,Marlin Briscoe,Doug Williams,Willie Thrower,Willie Thrower
944,"On September 17, 1948 Greenbay played Boston in an NFL game. What was the significance of the game?
",It was the first time a NFL game that went into overtime.,It was the first time a penalty flag was thrown.,It was the first time an interception was returned for a touchdown.,It was the first NFL game to be on radio.,It was the first time a penalty flag was thrown.
945,"Which statement is true about major league baseball pitcher Danny Graves?
",He was the first MLB player to toss a shutout in his first three  games.,He was the first major leaguer from Vietnam.,He was the first major leaguer from New Zealand.,He was the first major league pitcher to hit a grandslam home run in his first MLB game.,He was the first major leaguer from Vietnam.
946,"Many  major league baseball players  are from the Dominican Republic. Who was the first major leaguer from the Dominican Republic?
",Ozzie Virgil,Umberto Pena,Chico Fernandez,Rodrico Humberro,Ozzie Virgil
947,"Who was the first major league baseball player from Japan?
",Hideki Irabu,Hideki Nomo,Masanori Murakami,Yashigawa Tabata,Masanori Murakami
948,"Which of these NBA teams originated in Minnesota?
",Atlanta Hawks,Los Angeles Lakers,Portland Trail Blazers,Memphis Grizzlies,Los Angeles Lakers
949,"The Minnesota Twins have produced four American League MVPs--Zoilo Versalles (1965), Harmon Killebrew (1969) and Rod Carew (1977) are three of them. Name the fourth.
",Tony Oliva,Frank Viola,Kirby Puckett,Justin Morneau,Justin Morneau
950,"The Minnesota Wild are Minnesotas first National Hockey team.
",False,True,,,False
951,"The Womens National Basketball Association (WNBA) has a team in Minnesota--the Minnesota Lynx.
",False,True,,,True
952,"Which athlete on a Minnesota team is nicknamed The Big Ticket?
",Seimone Augustus,Kevin Garnett,Marian Gaborik,Torii Hunter,Kevin Garnett
953,"What are the two years the Minnesota Twins won the World Baseball Series?
",1987  1991,1986  1990,1980  1985,1988  1992,1987  1991
954,"Minnesota has a National Lacrosse League team called the Minnesota Wasps.
",False,True,,,False
955,"What is the real name of professional wrestler Kelly Kelly?
",Kelly Blank,Shannon Brooks,Barbara Blank,Carly Colon,Barbara Blank
956,"Ken Kennedy is the real name of the professional wrestler nicknamed Mr. Kennedy.
",False,True,,,False
957,"Is Michael Hickenbottom the real name of the professional wrestler known as Shawn Michaels?
",No,Yes,,,Yes
958,"What is the real name of professional wrestler Jeff Hardy?
",Eddie Fatu,Sean Morley,Jeff Hardy,Jayson Paul,Jeff Hardy
959,"Trevor Rhodes is the real name of the professional wrestler known by the ring name Trevor Murdoch.
",False,True,,,True
960,"Is professional wrestler Gregory Shane Helms known by the ring name Shane Helms?
",No,Yes,,,No
961,"What is the real name of the professional wrestler known as the Boogeyman?
",James Gibson,Brian Myers,Cliff Compton,Martin Wright,Martin Wright
962,"Victoria Varon is the real name of the professional wrestler going by the ring name Victoria.
",False,True,,,False
963,"In basketball, is picking up your dribble and taking two steps considered a travel?
",No,Yes,,,No
964,"What is the distance between the free throw line and the front of the rim in a standard basketball court?
",149 m,15 ft,149 yd,14.9 ft,14.9 ft
965,"Was the standard basketball hoop ever lower or higher than 10 feet (3 m) throughout the history of basketball?
",Yes,No,,,No
966,"Which of the following is not among the many ways of getting a lane violation in basketball?
",On a free throw when you cross the line before the shooter has shot,On a free throw when the shooter crosses the free throw line before the ball hits the rim,On defense when you are in the key for more than three seconds not guarding someone,When you stand in the key on offense for more than three seconds,On defense when you are in the key for more than three seconds not guarding someone
967,"In basketball, the standard dimensions of the little box on the backboard are 25 by 15 in (63 by 38 cm.)
",True,False,,,False
968,"There should be 2 referees in a basketball game according to the NBA rules.
",False,True,,,False
969,"What is the size in circumference of the standard NBA basketball?
",29 3/4 to 30 (76.8 to 76.2 cm),29 1/2 to 29 3/4 (74.9 to 76.8 cm),30 to 31 (76.2 to 78.7 cm),29 to 29 3/4 (73.6 to 76.8 cm),29 1/2 to 29 3/4 (74.9 to 76.8 cm)
970,"In 1984, FIBA introduced to basketball regulations the three-point line. What is its length from the center of the basket?
",16 ft 7 in (5.05 m),23 ft 9 in (7.23 m),7 ft 1 in (2.15 m),20 ft 6 in (6.25 m),20 ft 6 in (6.25 m)
971,"The standard size of a NBA basketball court is 94 by 50 ft (29 by 15 m.)
",False,True,,,True
972,"At the end of the 2006 season, Dale Earnhardt, Jr. was a 3-time champ in the Busch Series Racing.
",True,False,,,False
973,"Dale Earnhardt, Jr. has a sister, half brother and half sister. What are their names?
","Ann, Jimmy and Monica","Kathy, Jeff and Tara","Kelley, Kerry and Taylor","Susie, Mike and Carol","Kelley, Kerry and Taylor"
974,"What is Dale Earnhardt, Jr.s real first name?
",Ralph,James,Michael,Albert,Ralph
975,"What was the name of the book co-written by Dale Earnhardt, Jr. documenting his rookie season?
",My Life as a NASCAR Driver,Life In the Fast Lane,My Rookie Season,Driver #8,Driver #8
976,"Dale Earnhardt Jr.s first stock race car was a 1979 Monte Carlo.
",False,True,,,True
977,"What is the collective nickname of  Dale Earnhardt, Jr.s friends from his hometown?
",Magnificent 7,Dirty Mo Posse,Three Musketeers,Beach Bums,Dirty Mo Posse
978,"Dale Earnhardt, Jr. has an automotive degree.
",False,True,,,True
979,"Dale Earnhardt, Jr. won his first NASCAR Cup Series race at which track in 2000?
",Texas,Bristol,Darlington,Richmond,Texas
980,"From 2000-2007, Dale Earnhardt, Jr. drove for what famous sponsor?
",Budweiser,Miller,Pepsi,Coca-Cola,Budweiser
981,"Detroit is the capital of the US automotive industry. The Detroit basketball team is named after what car parts?
",Cylinders,Wheels,Pistons,Brakes,Pistons
982,"London football clubs usually bear the name of the district their stadium is located in. Which of these teams is not based in London?
",Chelsea,Aston Villa,Tottenham,Fulham,Aston Villa
983,"Which team is known as All Blacks?
","Zimbabwe, football","USA, basketball","New Zealand, rugby","Pakistan, cricket","New Zealand, rugby"
984,"The Philadelphia 76ers are a basketball team. What does 76 represent?
",The age of Danny Biasone when he founded the team,"1976, the year in which the club was established",The amount of money (in thousands) the teams founders had,"1776, the year the Declaration of Independence was signed","1776, the year the Declaration of Independence was signed"
985,"Many Spanish sport clubs are named Real. What does it mean in Spanish?
",Royal,Soccer,Sport,Real,Royal
986,"African national football teams usually have a nickname. Which countrys footballers are known as Bafana, Bafana (The Boys)?
",Cameroon,Ghana,Nigeria,South Africa,South Africa
987,"The nickname Dream Team is most often associated with which team?
","Brazil, volleyball","USA, basketball","India, cricket","Germany, football","USA, basketball"
