,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
653,"What is the largest living bird of prey on the planet?
",Philippine Eagle,Booted Eagle,Lappet-faced Vulture,Eurasian Black Vulture,Eurasian Black Vulture
654,"What is the largest fish in existence?
",Manta ray,Whale shark,Ocean sunfish,Basking shark,Whale shark
655,"Name the largest mollusk and the largest invertebrate in the world?
",Giant African snail,North Pacific Giant Octopus,Colossal squid,Giant squid,Colossal squid
656,"What is the largest living terrestrial organism on the planet?
",African Forest Elephant,Asian Elephant,African Bush Elephant,Indian Elephant,African Bush Elephant
657,"Approximately how much does a typical female vampire bat weigh?
",8 oz.,1.5 oz.,5 oz.,1 lb.,1.5 oz.
658,"Out of 200 vampire bats, approximately how many have rabies?
",5,25,10,1,1
659,"What is the average lifespan of a vampire bat?
",20-25 years,5-10 years,40-50 years,70-80 years,40-50 years
660,"Where are vampire bats mostly found?
",Australia,"Mexico, Central America and South America",Asia,Africa,"Mexico, Central America and South America"
661,"Vampire bats have poor eyesight.
",False,True,,,False
662,"Vampire bats can be quite tame, and even friendly to humans.
",True,False,,,True
663,"Vampire bats blood-sucking does not hurt the bitten animal.
",False,True,,,True
664,"A vampire bat will die if it doesnt find blood for how many nights in a row?
",2,5,1,7,2
665,"Do vampire bats ever roost alone?
",No,Yes,,,Yes
666,"How do wolves mark their territory?
",By urinating,By defecating,By rubbing against objects,All of these,All of these
667,"What actor directed and starred in the popular 1990 movie Dances with Wolves?
",Sean Connery,Kevin Costner,Mel Gibson,Harrison Ford,Kevin Costner
668,"What is the largest wolf species on the planet as well as the largest wild representative of the Canidae family?
",Grey wolf,Polar wolf,Black wolf,Red wolf,Grey wolf
669,"Wolf pups are usually born with irises of this color, which changes with time.
",Black,Golden,Green,Blue,Blue
670,"What animal is considered the major enemy of the wolf in the wild, apart from humans?
",Bear,Other wolves,Eagle,None of these,Other wolves
671,"What type of wolf is White Fang from Jack Londons popular novel White Fang?
",Grey wolf,White wolf,Wolf hybrid,Red wolf,Wolf hybrid
672,"Wolves do not wag their tails as dogs do when they are happy.
",False,True,,,False
673,"In what European city is the popular bronze statue Capitoline Wolf located?
",Madrid,Paris,London,Rome,Rome
674,"What animals do wolves generally prefer to feed on?
",Rodents,Birds,Fish,Ungulates,Ungulates
675,"To what continent is the unique Maned Wolf endemic?
",Asia,Africa,South America,Europe,South America
676,"Which animals have the most unique species endemic to Australia?
",Amphibians,Mammals,Insects,Reptiles,Amphibians
677,"Which of these statements about the Australian fauna is true?
",Australia is the only continent that has more venomous than non-venomous snake species,Two of the five known species of monotremes live in Australia,All of these,Placental mammals are relatively rare in Australia,All of these
678,"What animal is the largest macropod and one of Australias heraldic animals?
",Pademelon,Red kangaroo,Grey kangaroo,Quokka,Red kangaroo
679,"What kind of animal is the Spotted wobbegong?
",Fish,Reptile,Amphibian,Marsupial,Fish
680,"What is the common name of the Quoll, a carnivorous marsupial native to Australia and Papua New Guinea?
",Native cat,Native rat,Native fox,Native dog,Native cat
681,"Which of these areas is the Black Salamander endemic to?
",Hawaii,United States,Australia,India,United States
682,"Which of these statements is true about the Western black widow spider?
",The female always eats the male after mating.,It is extremely venomous.,It is native to Madagascar.,All of these,It is extremely venomous.
683,"What type of food does the Lesser Vasa Parrot, also known as Black Parrot, feed on?
",Fruit,Insects,All of these,Carrion,Fruit
684,"How did the Black Mamba snake get its name?
",Because of its color,Because its eggs are black,Because its mouth is black,Because its venom is black,Because its mouth is black
685,"Which of these names refers to the Asian black bear, a close relative of the American black bear?
",Himalayan black bear,All of these,Tibetan black bear,Moon bear,All of these
686,"The Black wolf is actually a color variant of which wolf species?
",White wolf,None of these,Brown wolf,Grey wolf,Grey wolf
687,"The name Lumbriculus variegatus, or blackworm, refers to a few worm species. In what way do they reproduce?
",By parthenogenesis,With eggs,All of these,By regeneration,By regeneration
688,"Which of these statements is true about the Black dog, a ghost-like creature popular in the folklores of the British Isles?
",It is believed to appear at night.,It is associated with the Devil.,It is considered a portent of death.,All of these,All of these
689,"Which of these statements is true about the Black garden ant?
",Each colony has only one queen.,It is found in Europe.,All of these,It is found in North America and Asia.,All of these
690,"Which of these statements is true about the Black Iberian Pig?
",It is indigenous to the Mediterranean.,It is a rodent.,All of these,It is not actually black.,It is indigenous to the Mediterranean.
691,"What animal is is the only strictly-marine herbivorous mammal in the world?
",Dugong,All of these,Sea pig,Sea cow,All of these
692,"This animal is considered a marine mammal because it lives on the sea ice most of the year.
",Polar bear,All of these,Walrus,Polar fox,Polar bear
693,"The Hooded Seal is a marine mammal that populates this geographic area.
",North and northeast Pacific,All of these,Central and western North Atlantic,North Indian Ocean,Central and western North Atlantic
694,"This animal is the heaviest member of its family, and also one of the smallest marine mammals.
",Sea pig,Sea otter,Polar mouse,None of these,Sea otter
695,"Which of these marine mammals matches the description: Very large body, has tusks and whiskers?
",Tusked seal,Elephant seal,Walrus,Polar bear,Walrus
696,"The Humpback Whale, one of the largest marine mammals, feeds in this season.
",Spring and winter,Winter,Summer,Fall,Summer
697,"This extraordinary marine mammal is often considered a whale, but it is actually a dolphin.
",All of these,Killer Whale,Blackfish,Seawolf,All of these
698,"Dolphins are considered some of the most intelligent animals on the planet. How are they classified according to their diet?
",They are specialized eaters.,They are carnivores.,They are herbivores.,They are omnivores.,They are carnivores.
699,"This marine mammal is known as the pilot whale, but it is not actually a whale. What type of animal is it?
",Walrus,Seal,Dolphin,Otter,Dolphin
700,"Which of these animals are among the many marine mammals that use songs for the purposes of communication?
",All of these,Blue Whale,Humpback whale,Beluga,All of these
701,"Translated in English, what does the name of the chinchilla mean?
",Little Chilean,Little Chincha,Little Chile,Of Chincha,Little Chincha
702,"The natural habitat of the Chinchilla is this region in South America.
",Tierra del Fuego,The Atacama Desert,The Amazon River basin,The Andes,The Andes
703,"Which is the wrong statement about chinchilla breeding?
",Chinchilla litters predominately consist of twins.,Chinchillas can breed any time of the year.,Little chinchillas are born furred and with eyes open.,Chinchillas have a 45-day gestation period.,Chinchillas have a 45-day gestation period.
704,"Chinchillas have a wide range of hearing - 5 Hz to 60 kHz
",True,False,,,False
705,"To which chinchilla species do most of the domestic chinchillas belong?
",None of these,Chinchilla lanigera,Giant Chinchilla,Chinchilla brevicaudata,Chinchilla lanigera
706,"Chinchillas are great pets for children - they are animals of very friendly nature and love to be held.
",False,True,,,False
707,"In nature, chinchillas can be found in only one color. Which one is it?
",Grey,Black,Brown,Beige,Grey
708,"Chinchillas should be bathed with warm water at least once a week.
",False,True,,,False
709,"Which of the following should be avoided in the pet chinchillas diet?
",Fresh vegetables,Hay,Water,Raisin,Fresh vegetables
710,"Which of these physiological features does the chinchilla lack?
",The ability to sweat,The ability to sneeze,The ability to jump,The ability to swallow,The ability to sweat
711,"Name the two types of Chinese Crested dogs.
",Water and Runner,Hairless and Hound,Sporty and Spotted,Hairless and Powderpuff,Hairless and Powderpuff
712,"The two types of Chinese Crested dogs are born in separate litters, they cannot come from the same litter.
",False,True,,,False
713,"Which breed group does the Chinese Crested dog belong to?
",Sporting,Hound,Toy,Non-Sprint,Toy
714,"The Chinese Crested dog does not require much exercise.
",False,True,,,True
715,"Which of the following behaviors is not typical for the Chinese Crested dog?
",Pant to keep cool,Bark,Lift a leg to urinate,Wag their tail when happy,Pant to keep cool
716,"The Chinese Crested dog is very timid.
",True,False,,,False
717,"A Chinese Crested dogs ears are not cropped.
",False,True,,,True
718,"The origin of the Chinese Crested dog is unknown, but according to some sources it may have come from which of these places?
",Canada and USA,Thailand and Egypt,Mexico and Africa,Japan and China,Mexico and Africa
719,"Chinese Crested dogs are very suspicious of strangers and can make very good watchdogs.
",False,True,,,True
720,"A hairless Chinese Crested dog needs to be protected from which of the following?
",Sunburn,Winter Wind,Dry Skin,All of these,All of these
721,"What term is commonly used to denote a group of foxes?
",Earth,Troop,All of these,Skulk,All of these
722,"What is the meaning the word which stands for fox in many languages?
",Fur,Nose,Cunning,Tail,Tail
723,"How are most foxes generally classified according to their diet?
",Omnivores,Specialized eaters,Insectivores,Carnivores,Omnivores
724,"Which of these names refers to the Crab-eating Fox, a medium-sized fox found in the central part of South America?
",Forest Fox,Wood Fox,Common Fox,All of these,All of these
725,"What fox species is considered to be the smallest on the planet?
",Short-Tailed Fox,Fennec Fox,Island Fox,Coast Fox,Fennec Fox
726,"What notable feature does the Fennec Fox possess, that makes it easily recognizable?
",It has no tail,Bluish fur,Very large ears,Red eyes,Very large ears
727,"Which of these names belongs to the fox species that is the second smallest fox species in the world, slightly smaller than a domestic cat?
",Short-Tailed Fox,All of these,Coast Fox,California Channel Island Fox,All of these
728,"According to Chinese mythology, what shape do fox spirits known as huli jing take in the real world?
",Cats,Children,Bushes,Women,Women
729,"which of these stories and books have a fox character involved in the storyline?
",Pippi Longstocking,The Adventures of Pinocchio,The Little Match Girl,Thumbelina,The Adventures of Pinocchio
730,"What eminent musician released his album The Fox in 1981?
",Tom Johnes,Elton John,Barry White,Julio Iglesias,Elton John
