,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
534,"What is the last name of Howard Sterns chauffeur and security guard, nicknamed Ronnie the midget?
",Gallagher,Montgomery,Mund,Lundy,Mund
535,"What did Howard Sterns father, Ben do for a living?
",Carpenter,Ice Cream Man,Doorman,Radio engineer,Radio engineer
536,"What year did Howard Sterns autobiographical book, Private Parts, hit the shelves?
",1997,1995,1993,1994,1993
537,"What year did entertainer, Howard Stern receive his Bachelors degree in communications from Boston University?
",1975,1976,1973,1977,1976
538,"Name the members of the Dream Team of NBCs flagship AM radio station, WNBC in 1983?
","Howard Stern, Sid Caesar, Don Imus, Soupy Sales","Don Imus, Sid Caesar, Wolfman Jack, Howard Stern","Don Imus, Jay Thomas, Howard Stern, Soupy Sales","Howard Stern, Wolfman Jack, Don Imus, Soupy Sales","Howard Stern, Wolfman Jack, Don Imus, Soupy Sales"
539,"After graduation, Howard Stern worked for what obscure station in Briarcliff Manor, New York, playing disco music?
",107.1 WRNW-FM,DC 101,66 WNBC,92.3 WXRK,107.1 WRNW-FM
540,"The true cowboy in the comedy City Slickers, this man was an actor who professed to enjoy acting in westerns.
",Peter Graves,Jack Palance,Dennis Weaver,Glen Ford,Jack Palance
541,"Which comic actor starred with Shelley Winters in the Poseidon Adventure and was famed on the Dean Martin Roast programs for his skit on Never Got a Dinner?
",Max Baird,Red Buttons,Jerry Lewis,Red Skelton,Red Buttons
542,"The war was caused by Saddam Husseins aspirations to Iran.  It began on 22 September 1980 on the pretext that Iran backed an assassination attempt against Iraqs Foreign Minister, Tariq Aziz.
",The Third Persian Gulf War,The First Persian Gulf War,The War in Afghanistan,The Second Persian Gulf War,The First Persian Gulf War
543,"Model 5150 of this was announced in 1981 by IBM and retailed for $2880.
",PC,PC-DOS,Hard Drive,MAC,PC
544,"The launch of this item is referred to as the Big Bang of digital audio revolution. It was released on the market in 1983 and 800,000 were sold in the US alone.
",DVD,Laser Disc,Compact Disc,MP3,Compact Disc
545,"The acronym we now use for this disease was first coined in 1982. Initially referred to as the gay plague, this infectious disease killed 853 people that same year.
",Hepatitis,AIDS,Cancer,Leprosy,AIDS
546,"The first reports about this surfaced in 1984, when a group of British scientists discovered  a 35% reduction, in comparison to 1960.  Later, the American satellite Nimbus-7 confirmed the statements. What was discovered?
",The Ozone Hole,Excessive Radiation,The Free Radicals,UV Increase,The Ozone Hole
547,"This accident occurred in 1986 when a reactor in a Ukrainian nuclear power plant exploded. As a result, at least 5% of the radioactive material  in the reactor core leaked into the atmosphere.
",The Chernobyl Accident,"Tokaimura, Japan Acident",Chalk River Accident,Three Mile Island Accident,The Chernobyl Accident
548,"Tim Berners-Lee was the creator of this, initially a networked information project at CERN.
",The Mac,The World Wide Web,IBM PC,The Internet,The World Wide Web
549,"As AIDS became widely spread, commercials of these appeared for the first time on TV.
",Contraceptive pills,Antibiotics,ED Drugs,Condoms,Condoms
550,"In November 9, 1989 this symbol of communism fell, after 28 years in existence.
",The Berlin Wall,The Reichstag,The Berliner Fernsehturm,The White House,The Berlin Wall
551,"Even though the first system of this kind, Aspen Movie Map was created in 1977, the term did not get coined till 1989.  Lanier, who coined the term,  is one of the pioneers of the field, founding a company, which built some of the first systems in the 1980s.
",Theory of Relativity,Virtual Reality,Parallel Reality,Astral Projection,Virtual Reality
552,"This song was a #1 hit in the U.S. for Wilson Phillips in 1990.
",When The Children Cry,Hold On,Ill Always Love You,Love And Understanding,Hold On
553,"What 1998 song was a #1 hit in the U.S. for Will Smith?
",The Fresh Prince Returns,Gettin Jiggy Wit It,Summertime,Parents Just Dont Understand,Gettin Jiggy Wit It
554,"This song by Bryan Adams was a #1 hit in the U.S. in 1995.
",(Everything I Do ) I Do It for You,The Summer of 69,Have You Ever Really  Loved A Woman,Dont Look Back In Anger,Have You Ever Really  Loved A Woman
555,"What song recorded by T.L.C.  was a #1 hit in the U.S. in 1995?
",Waterfalls,No Scrubs,Aint Too Proud To Beg,"Crazy, Sexy, Cool",Waterfalls
556,"This song was a #1 hit for No Doubt in the U.S. in 1996.
",Dont Speak,Jeremy,Always Be My Baby,Torn,Dont Speak
557,"This song by Cher was a huge smash hit in 1999 and skyrocketed all the way to #1.
",Everybody Dance,The Power Of Love,Believe,Half Breed,Believe
558,"This song came off the The Bodyguard soundtrack and was a #1 hit for Whitney Houston in 1992.
",I Will Always Love You,Shield Your Love,You Are My Protector,The Closer I Get To You,I Will Always Love You
559,"This smash hit performed by Toni Braxton was a #1 song in the U.S. in 1996.
",Unbreak My Heart,Joyride,Save The Best for Last,Dreamlover,Unbreak My Heart
560,"What classic 90s song was a smash hit in 1992 for rapper Sir-Mix-Alot?
",Mama Said Knock You Out,Baby Got Back,On Bended Knee,Jingling Baby,Baby Got Back
561,"Which song was a huge hit for singer Vanilla Ice in 1990?
",Hooked,Roni,Ice Ice Baby,Play That Funky Music,Ice Ice Baby
562,"This 1984 movie stars Kevin Bacon as a teenager who moves to a small town that doesnt allow rock music or dancing. After befriending a group of students, they make it their mission to have a senior prom.
",Loverboy,Wild Things,White Water Summer,Footloose,Footloose
563,"This 1991 romantic comedy stars Kevin Bacon and Elizabeth Perkins as rival journalists who eventually discover they have feelings for each other.
","He Said, She Said",The Little Sister,Only When I Laugh,Shes Having a Baby,"He Said, She Said"
564,"This 2005 movie stars Kevin Bacon as a stuck up hairdresser named Jorge.
",Beauty Shop,Picture Perfect,Barber Shop,In the Cut,Beauty Shop
565,"This 2005 movie, set in the late 50s, stars Kevin Bacon and Colin Firth as a Martin and Lewis-like comedy team who fall apart after a young woman is found dead in their hotel room.
",End of the Line,Murder in the First,The Air up There,Where the Truth Lies,Where the Truth Lies
566,"This 2002 movie stars Kevin Bacon and Courtney Love, who plays his wife and partner in crime in the abductions of children from wealthy families for ransom rewards.
",Dont Say a Word,Trapped,Where the Truth Lies,Ransom,Trapped
567,"This 2004 movie stars Kevin Bacon who portrays a pedophile returning home after being imprisoned for 12 years. He finds himself abandoned  by friends and family, then he meets Vicki, a love interest played by real life wife Kyra Sedgwick.
",The Woodsman,Cavedweller,Loverboy,Saving Angelo,The Woodsman
568,"Kevin Bacon stars in this 2000 movie as a brilliant scientist who is developing an invisibility serum for the military. He decides to test the serum on himself and when he is unable to regain his visibility, he becomes violent and begins to kill off everyone who knows about his secret.
",Hollow Man,Invincible,Darkman,The Invisible Man,Hollow Man
569,"In this 1999 movie, Kevin Bacons character is hypnotized and begins to have visions of a young girl being brutally attacked and then begins to see her ghost. He becomes obsessed with finding out the truth of what happened. In doing so, he puts his life in danger because those around him are trying to keep their own secrets buried.
",Stir of Echoes,Novocaine,Flatliners,Trapped,Stir of Echoes
570,"This 1994 movie stars Kevin Bacon and Meryl Streep, who plays an expert rafter on an excursion with her family. They come across two fugitives who try to escape authorities and need to be led down the rapids.
",Mystic River,Suspicious River,A River Runs Through it,The River Wild,The River Wild
571,"In this 1997 film Kevin Bacon plays an egotistical co-worker who becomes interested in Jennifer Anistons character Kate, only after he believes that she is involved with somebody else.
","He Said, She Said",Picture Perfect,The Big Picture,Loverboy,Picture Perfect
572,"Kyra Sedgwick, the real-life wife of Kevin Bacon, plays a hooker in this 1995 film also starring Christian Slater.
",The Gift,Murder in the First,Trapped,End of the Line,Murder in the First
573,"Taking place in Hells Kitchen, this 1996 film is about 4 childhood friends who get sent away to an all-boys juvenile detention center after a prank goes tragically wrong.  While there, they are physically and sexually assaulted by the guards, one of whom is played by Kevin Bacon.
",Sleepers,Trapped,Saving Angelo,Mystic River,Sleepers
574,"This 1992 film with an all-star cast which included Kevin Bacon, won numerous categories at both the Academy Awards and the Golden Globe Awards and was also critically acclaimed on Broadway.
",Footloose,My Dog Skip,Shes Having a Baby,A Few Good Men,A Few Good Men
575,"Which Disney movie are the characters Drizella, Lucifer, Anastasia and Octavius from?
",Sleeping Beauty,Cinderella,The Fox and the Hound,Snow White and the Seven Dwarfs,Cinderella
576,"Abu, Rajah and Jafar are from what Disney movie?
",Aladdin,Pocahontas,Brother Bear,Mulan,Aladdin
577,"Kala, Jane Porter and Clayton are characters from which Disney feature?
",Cinderella,Tarzan,Mulan,101 Dalmatians,Tarzan
578,"Dr. Jumba Jookiba, Mrs. Hasagawa and Pleakley are characters in which Disney cartoon?
",Mulan,101 Dalmatians,Lilo  Stitch,Tarzan,Lilo  Stitch
579,"Tiger Lilly, the lost boys and the Darling children all collide in which Disney movie?
",Peter Pan,The Adventures of Icabod and Mr. Toad,Brother Bear,Alice and Wonderland,Peter Pan
580,"Which Disney movie has characters named Pongo, Perdy, Lucky and Lucy?
",Cinderella,Mulan,101 Dalmatians,The fox and the hound,101 Dalmatians
581,"Stromboli, Gideon and Figaro are characters in which Disney movie?
",The Hunchback of Notre Dame,Pocahontas,Pinocchio,Mulan,Pinocchio
582,"Bagheera, Shere Kahn, and Baloo are from what Disney movie?
",The Jungle Book,Tarzan,101 Dalmatians,Sleeping Beauty,The Jungle Book
583,"Olympian Gods Hera, Zeus and Hades share the screen with mortal Meg in what Disney animated movie?
",Fantasia,Pocahontas,Brother Bear,Hercules,Hercules
584,"The daughters from this Disney movie are named: Adella, Alana, Andrina, Aquatta, Ariel, Arista, and Attina.
",Sleeping Beauty,101 Dalmatians,Atlantis: the lost empire,The little Mermaid,The little Mermaid
585,"Pain and Panic are the henchman of a Disney villain in what movie?
",Hercules,Pinocchio,The Hunchback of Notre Dame,The Little Mermaid,Hercules
586,"Gaston tries to woo the title character from which Disney movie?
",Cinderella,The Lion King,The Little Mermaid,Beauty and the Beast,Beauty and the Beast
587,"Sarabi, Nala, and Zazu are character names in which Disney movie?
",101 Dalmatians,Pinocchio,The Adventures of Alice in Wonderland,The Lion King,The Lion King
588,"The Wicked Queen Grimhilde and the huntsman Hubert try to kill the princess in this Disney Classic.
",Cinderella,Mulan,Sleeping Beauty,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs
589,"Li Shang falls in love with the title character from this 1998 Disney movie.
",Mulan,Pocahontas,Cinderella,Pinocchio,Mulan
590,"This literary terms refers to a contrast between expectation and reality or discordance between acts and results.
",idiom,conflict,climax,irony,irony
591,"This is an exaggerated, far-fetched story that is obviously untrue, but is told as though it should be believed.
",metaphor,tall tale,idiom,aporia,tall tale
592,"This is the point in a story that creates the greatest suspense or interest.
",conflict,resolution,climax,inversion,climax
593,"This is the attitude writers take toward their subject, characters, and audience.
",theme,dialect,tone,diction,tone
594,"This is the use of clues or hints to suggest events that will occur later in the plot.
",foreshadowing,flashback,exposition,connotation,foreshadowing
595,"Name the song (in the sound clip) by the band Journey that initiated thousands of slow dances and couple skates across the U.S. in 1982.
",Open Arms,Faithfully,Separate Ways (Worlds Apart),Whos Cryin Now,Open Arms
596,"Listen to the clip and name this singer performing the song Heart to Heart from the 1982 album High Adventure.
",Glen Frey,Billy Squire,Michael McDonald,Kenny Loggins,Kenny Loggins
597,"1982 was a good year for country music.  Kenny Rogers movie Six Pack was in the theaters, and songs like Mountain Music by Alabama, Always on my Mind by Willie Nelson, and Any Day Now by this artist were selling a lot of records.
",Mickey Gilley,Ronnie Milsap,T.G. Sheppard,Eddie Rabbitt,Ronnie Milsap
598,"Movies this bad should be handled with Teflon gloves and a pair of tongs. This is what was said at the DVD Talk website on the film Leonard Part 6.
",Bill Cosby,Bill Cosby,Sinbad,Tim Conway,"at famous actor/comedian plays Leonard Parker, a former CIA spy recruited to save the world from an evil vegetarian who brainwashes animals to kill people?"
599,"This 2000 John Travolta sci-fi movie has been described as Travolting. Heavily hyped by the Church of Scientology, it is regarded as one of the great box office failures. By its sixth weekend, the film was showing at only 95 theaters and was making less than $200 per theater.
",Waterworld,Pitch Black,The Chronicles of Riddick,Battlefield Earth,Battlefield Earth
600,"Film critic Leonard Maltin calls this film a hopeless mess of a movie. It stars Lea Thompson, Tim Robbins, and Jeffrey Jones. Executive producer George Lucas disowned it shortly after its release. 
",Howard the Duck,Pluto Nash,Howard the Duck,Son of the Mask,ot: The title character is brought to Cleveland by a laser experiment which also summoned an evil alien spirit called the Dark Overlord of the Universe.
